BOUNDARY_KEY,CREATE_USER_NAME,CREATE_TS,PREVIOUSLY_PUBLISHED_IND,DESCRIPTION,BEGIN_DATE,END_DATE,COMMENTS,MODIFY_USER_NAME,MODIFY_TS,DC4_DATUM_ID,CMC2_COORDINATE_METHOD_ID,PC2_PROXIMITY_ID,COLLECTOR_USER_NAME,COLLECTION_DATE,OIC_OBJECT_OF_INTEREST_ID,VSC1_VERIFICATION_STATUS_ID,VERIFICATION_DATE,VERIFIER_USER_NAME,PRIMARY_FACILITY_ID,PRIMARY_FACILITY_NAME,PRIMARY_SITE_ID,PRIMARY_SITE_NAME,PRIMARY_SITE_ADDRESS_LINE_1,PRIMARY_SITE_ADDRESS_LINE_2,PRIMARY_SITE_CITY,PRIMARY_SITE_ZIP5,PRIMARY_SITE_ZIP4,PRIMARY_SITE_STATE,PRIMARY_SITE_PROGRAM_TYPE_KEY,PRIMARY_SITE_MANAGING_PROGRAM,PRIMARY_SITE_DEP_OFFICE,PRIMARY_SITE_WMD,PRIMARY_SITE_DOCUMENTS,BOUNDARY_CONTROL_ID,BOUNDARY_CONTROL_NAME,BOUNDARY_MECHANISM_COUNTIES,BOUNDARY_MECHANISM_CATEGORIES,BOUNDARY_MECHANISM_TYPES,BOUNDARY_MECHANISM_BOOK_NUMS,BOUNDARY_MECHANISM_PAGE_NUMS,BOUNDARY_MECHANISM_INSTR_NUMS,BOUNDARY_MECHANISM_EFF_DATES,BOUNDARY_RESTRICTIONS,BOUNDARY_CONTAMINATED_MEDIA,BOUNDARY_CONTAMINATIONS,BOUNDARY_ENGINEERING_CONTROLS,ALL_FACILITY_IDS,ALL_FACILITY_NAMES,ALL_SITE_IDS,ALL_SITE_NAMES,OBJECTID
851,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:33+00,Y,GROUNDWATER USE RESTRICTION,2017/10/10 00:00:00+00,,,,,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:33+00,SWIM,REVIEWED,,,FIESTA-131014,Porter and Son Trucking,ERIC_6299,Porter and Son Trucking Part A - 2008,3214 Avenue D,,Fort Pierce,34947,2641,FL,RESPONSPARTY,Responsible Party Cleanup,SED,SFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_6299/gis-facility!search,IC-1376,"PORTER & SON TRUCKING / G & J CAPITAL INVESTMENT, INC.",St. Lucie,Recorded ICs,Declaration of Restrictive Covenant,4050,2367-2375,,10-OCT-17,Groundwater Use,Groundwater,"Metal-Aluminum-Legacy, Metal-Arsenic-Legacy, Metal-Other-Legacy","Impermeable cap, None",FIESTA-131014,Porter and Son Trucking,ERIC_6299,Porter and Son Trucking Part A - 2008,2156
852,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:33+00,Y,GROUNDWATER USE RESTRICTION,2018/05/02 00:00:00+00,, Added Dewatering and Stormwater Features Restriction,WILLIAMS_CA,2021/01/12 17:00:37+00,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:33+00,SWIM,REVIEWED,,,FIESTA-116970,The Reserve at Coral Springs,ERIC_6956,FORMER BROKER WOODS GOLF COURSE - NORTH,9001 WEST SAMPLE ROAD,,Pompano Beach,33065,,FL,RESPONSPARTY,Responsible Party Cleanup,SED,SFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_6956/gis-facility!search,IC-1377,FORMER BROKER WOODS GOLF COURSE - NORTH LOT #16,"Broward, Broward","Recorded ICs, Recorded ICs","Declaration of Restrictive Covenant, Declaration of Restrictive Covenant",115050026,1-9,115050056,"02-MAY-18, 02-MAY-18","Dewatering, Groundwater Use, Stormwater Features",Groundwater,"Arsenic, Metal-Arsenic-Legacy",None,FIESTA-116970,The Reserve at Coral Springs,ERIC_6956,FORMER BROKER WOODS GOLF COURSE - NORTH,2157
436,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:05+00,Y,GROUNDWATER USE RESTRICTION,2018/05/02 00:00:00+00,, Added Dewatering and Stormwater Features Restriction,WILLIAMS_CA,2021/01/12 17:15:06+00,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:05+00,SWIM,REVIEWED,,,FIESTA-116970,The Reserve at Coral Springs,ERIC_6956,FORMER BROKER WOODS GOLF COURSE - NORTH,9001 WEST SAMPLE ROAD,,Pompano Beach,33065,,FL,RESPONSPARTY,Responsible Party Cleanup,SED,SFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_6956/gis-facility!search,IC-1378,FORMER BROKER WOODS GOLF COURSE - NORTH LOT #158,"Broward, Broward","Recorded ICs, Recorded ICs","Declaration of Restrictive Covenant, Declaration of Restrictive Covenant",115050024,1-9,115050024,"02-MAY-18, 02-MAY-18","Dewatering, Groundwater Use, Stormwater Features",Groundwater,"Arsenic, Metal-Arsenic-Legacy",None,FIESTA-116970,The Reserve at Coral Springs,ERIC_6956,FORMER BROKER WOODS GOLF COURSE - NORTH,2158
558,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:13+00,Y,DIGGING RESTRICTION,2012/05/04 00:00:00+00,,,,,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:13+00,SWIM,REVIEWED,,,STCM-9805031,NORTHVIEW COMMUNITY CENTER,ERIC_6952,NORTHVIEW COMMUNITY CENTER,10050 HILLVIEW ROAD,,PENSACOLA,32514,,FL,PETROLEUM,Petroleum Restoration Program,NWD,NWFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_6952/gis-facility!search,IC-1379,NORTHVIEW COMMUNITY CENTER,Escambia,Recorded ICs,Declaration of Restrictive Covenant,6856,1885,,04-MAY-12,Digging,Soil,Petroleum (Includes BTEX and MTBE)-Legacy,Permeable cap,STCM-9805031,NORTHVIEW COMMUNITY CENTER,ERIC_6952,NORTHVIEW COMMUNITY CENTER,2159
420,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:04+00,Y,GROUNDWATER USE RESTRICTION,2018/04/11 00:00:00+00,,"Limited groundwater (GW) assessment completed under LSSI Program.  Minimal on-site contamination levels met LSSI NFA criteria.  Do not use GW for drinking water or irrigation.  For clarification, contact DEP LSSI coordinator.",,,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:04+00,SWIM,REVIEWED,,,STCM-8627534,DEMPSEY AUTO SALES,ERIC_6889,DEMPSEY AUTO SALES,3865 PALM BEACH BOULEVARD,,FORT MYERS,33916,,FL,PETROLEUM,Petroleum Restoration Program,SD,SJRWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_6889/gis-facility!search,IC-1306,DEMPSEY AUTO SALES,Lee,LSSI NFA Orders      ,LSSI NFA Order,NA,NA,,11-APR-18,Groundwater Use,Groundwater,Petroleum (Includes BTEX and MTBE)-Legacy,None,STCM-8627534,DEMPSEY AUTO SALES,ERIC_6889,DEMPSEY AUTO SALES,2160
844,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:33+00,Y,GROUNDWATER USE RESTRICTION|LAND USE RESTRICTION,2017/02/28 00:00:00+00,, ,,,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:33+00,SWIM,REVIEWED,,,STCM-8504254,SUNSHINE #272,ERIC_7116,SUNSHINE #272,11175 SOUTHWEST 40TH STREET,,MIAMI,33165,,FL,PETROLEUM,Petroleum Restoration Program,SD,SFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_7116/gis-facility!search,IC-1307,SUNSHINE #272,Miami-Dade,Recorded ICs,Interim Restrictive Covenant,30436,1271,,28-FEB-17,"Groundwater Use, Land Use","Groundwater, Soil",Petroleum (Includes BTEX and MTBE)-Legacy,None,STCM-8504254,SUNSHINE #272,ERIC_7116,SUNSHINE #272,2162
845,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:33+00,Y,GROUNDWATER USE RESTRICTION|LAND USE RESTRICTION,2017/02/28 00:00:00+00,, ,,,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:33+00,SWIM,REVIEWED,,,STCM-8504285,SUNSHINE #130,ERIC_7117,SUNSHINE #130,2301 SOUTHWEST 22ND STREET,,MIAMI,,,FL,PETROLEUM,Petroleum Restoration Program,SD,SFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_7117/gis-facility!search,IC-1308,SUNSHINE #130,Miami-Dade,Recorded ICs,Interim Restrictive Covenant,30436,3163,,28-FEB-17,"Groundwater Use, Land Use","Groundwater, Soil",Petroleum (Includes BTEX and MTBE)-Legacy,None,STCM-8504285,SUNSHINE #130,ERIC_7117,SUNSHINE #130,2164
119,ERIC_INIT_ICR_LOAD,2018/11/29 16:31:43+00,Y,GROUNDWATER USE RESTRICTION|LAND USE RESTRICTION,2017/02/28 00:00:00+00,, ,,,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:31:43+00,SWIM,REVIEWED,,,STCM-8504377,SUNSHINE #221,ERIC_7119,SUNSHINE #221,12195 SOUTHWEST 152ND STREET,,MIAMI,33177,,FL,PETROLEUM,Petroleum Restoration Program,SD,SFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_7119/gis-facility!search,IC-1310,SUNSHINE #221,Miami-Dade,Recorded ICs,Interim Restrictive Covenant,30436,1507,,28-FEB-17,"Groundwater Use, Land Use","Groundwater, Soil",Petroleum (Includes BTEX and MTBE)-Legacy,None,STCM-8504377,SUNSHINE #221,ERIC_7119,SUNSHINE #221,2166
1002,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:43+00,Y,LSSI NFA ORDER,2018/04/10 00:00:00+00,,"Limited groundwater (GW) assessment completed under LSSI Program.  Minimal on-site contamination levels met LSSI NFA criteria.  Do not use GW for drinking water or irrigation.  For clarification, contact DEP LSSI coordinator.",,,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:43+00,SWIM,REVIEWED,,,STCM-9300351,SAIL MASTER CONDOMINIUM,ERIC_7203,SAIL MASTER CONDOMINIUM,830 SOUTH GULFVIEW BOULEVARD,,CLEARWATER,33767,,FL,PETROLEUM,Petroleum Restoration Program,SWD,SWFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_7203/gis-facility!search,IC-1311,SAIL MASTER CONDOMINIUM,Pinellas,LSSI NFA Orders      ,LSSI NFA Order,NA,NA,,10-APR-18,LSSI,Groundwater,PAH-Polycyclic Aromatic Hydrocarbons-Legacy,None,STCM-9300351,SAIL MASTER CONDOMINIUM,ERIC_7203,SAIL MASTER CONDOMINIUM,2167
554,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:13+00,Y,GROUNDWATER USE RESTRICTION|LAND USE RESTRICTION,2017/02/28 00:00:00+00,, ,,,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:13+00,SWIM,REVIEWED,,,STCM-8504391,SUNSHINE #79,ERIC_7255,SUNSHINE 30079,875 71ST STREET,,MIAMI BEACH,33141,,FL,PETROLEUM,Petroleum Restoration Program,SED,SFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_7255/gis-facility!search,IC-1312,SUNSHINE 30079,Miami-Dade,Recorded ICs,Interim Restrictive Covenant,30437,3050,,28-FEB-17,"Groundwater Use, Land Use","Groundwater, Soil",Petroleum (Includes BTEX and MTBE)-Legacy,None,STCM-8504391,SUNSHINE #79,ERIC_7255,SUNSHINE 30079,2169
1003,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:44+00,Y,GROUNDWATER USE RESTRICTION|LAND USE RESTRICTION,2017/02/28 00:00:00+00,, ,,,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:44+00,SWIM,REVIEWED,,,STCM-8504607,SUNSHINE #246,ERIC_7120,SUNSHINE #246,6690 WEST FLAGLER STREET,,MIAMI,33144,,FL,PETROLEUM,Petroleum Restoration Program,SD,SFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_7120/gis-facility!search,IC-1313,SUNSHINE #246,Miami-Dade,Recorded ICs,Interim Restrictive Covenant,30436,1402,,28-FEB-17,"Groundwater Use, Land Use","Groundwater, Soil",Petroleum (Includes BTEX and MTBE)-Legacy,None,STCM-8504607,SUNSHINE #246,ERIC_7120,SUNSHINE #246,2171
1017,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:44+00,Y,GROUNDWATER USE RESTRICTION,2018/05/02 00:00:00+00,,,,,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:44+00,SWIM,REVIEWED,,,,,,,,,,,,,,,,,,IC-1380,BRIDGE POINT I-95,Broward,Recorded ICs,Declaration of Restrictive Covenant,115050033,1-11,,02-MAY-18,Groundwater Use,Groundwater,Metal-Arsenic-Legacy,None,FIESTA-119551,Bridge Point I-95,ERIC_7509,Bridge Point I-95,2172
1167,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:56+00,Y,LSSI NFA ORDER,2018/08/02 00:00:00+00,,"B(a)P exceedances below 2 feet, no OVA,  minimal soil contamination",,,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:56+00,SWIM,REVIEWED,,,STCM-9101767,CHEMCO CORP,ERIC_6929,BROCHI ASSOCIATION,4920 NORTHWEST 165TH STREET,,MIAMI,33014,,FL,PETROLEUM,Petroleum Restoration Program,SED,SFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_6929/gis-facility!search,IC-1381,BROCHI ASSOCIATION,Miami-Dade,LSSI NFA Orders      ,LSSI NFA Order,NA,NA,,02-AUG-18,LSSI,Soil,PAH-Polycyclic Aromatic Hydrocarbons-Legacy,None,STCM-9101767,CHEMCO CORP,ERIC_6929,BROCHI ASSOCIATION,2173
853,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:33+00,Y,GROUNDWATER USE RESTRICTION,2018/05/02 00:00:00+00,,,WILLIAMS_CA,2021/11/16 10:42:25+00,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:33+00,SWIM,REVIEWED,,,FIESTA-116970,The Reserve at Coral Springs,ERIC_6956,FORMER BROKER WOODS GOLF COURSE - NORTH,9001 WEST SAMPLE ROAD,,Pompano Beach,33065,,FL,RESPONSPARTY,Responsible Party Cleanup,SED,SFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_6956/gis-facility!search,IC-1382,FORMER BROKER WOODS GOLF COURSE - NORTH LOT #162,"Broward, Broward","Recorded ICs, Recorded ICs","Declaration of Restrictive Covenant, Declaration of Restrictive Covenant",115050025,1-9,115050025,"02-MAY-18, 02-MAY-18","Dewatering, Groundwater Use, Stormwater Features",Groundwater,"Arsenic, Metal-Arsenic-Legacy",None,FIESTA-116970,The Reserve at Coral Springs,ERIC_6956,FORMER BROKER WOODS GOLF COURSE - NORTH,2174
131,ERIC_INIT_ICR_LOAD,2018/11/29 16:31:44+00,Y,GROUNDWATER USE RESTRICTION,2013/06/14 00:00:00+00,, Added Dewatering and Stormwater Features Restriction,WILLIAMS_CA,2021/01/20 10:33:41+00,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:31:44+00,SWIM,REVIEWED,,,STCM-9801523,SANDHILL COVE,ERIC_6936,"SANDHILL COVE PROPERTIES, INC.",1500 SOUTHWEST CAPRI STREET,,PALM CITY,34990,,FL,PETROLEUM,Petroleum Restoration Program,SED,SFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_6936/gis-facility!search,IC-1383,"SANDHILL COVE PROPERTIES, INC.","Martin, Martin","Recorded ICs, Recorded ICs","Declaration of Restrictive Covenant, Declaration of Restrictive Covenant","10585, 10585","7207, 7207-7217",,"14-JUN-13, 14-JUN-13","Dewatering, Groundwater Use, Stormwater Features",Groundwater,"Ethylbenzene, Methylnaphthalene, 1-, Methylnaphthalene, 2-, Naphthalene, Petroleum (Includes BTEX and MTBE)-Legacy, Total Xylenes, methylbenzene",None,STCM-9801523,SANDHILL COVE,ERIC_6936,"SANDHILL COVE PROPERTIES, INC.",2175
559,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:13+00,Y,GROUNDWATER USE RESTRICTION,2018/05/02 00:00:00+00,," Added Groundwater Use, Dewatering, Stormwater Features restrictions",WILLIAMS_CA,2023/07/13 12:20:14+00,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:13+00,SWIM,NOT REVIEWED,,,FIESTA-116970,The Reserve at Coral Springs,ERIC_6956,FORMER BROKER WOODS GOLF COURSE - NORTH,9001 WEST SAMPLE ROAD,,Pompano Beach,33065,,FL,RESPONSPARTY,Responsible Party Cleanup,SED,SFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_6956/gis-facility!search,IC-1384,FORMER BROKER WOODS GOLF COURSE - NORTH LOT #176,,,,,,,,,,,,FIESTA-116970,The Reserve at Coral Springs,ERIC_6956,FORMER BROKER WOODS GOLF COURSE - NORTH,2176
269,ERIC_INIT_ICR_LOAD,2018/11/29 16:31:53+00,Y,LSSI NFA ORDER,2018/08/10 00:00:00+00,,"Limited groundwater (GW) assessment completed under LSSI Program. Minimal on-site contamination levels met LSSI NFA criteria. Do not use GW for drinking water or irrigation. For clarification, contact DEP LSSI Coordinator.",,,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:31:53+00,SWIM,REVIEWED,,,STCM-9047232,BOYD PLUMBING CO INC,ERIC_7318,BOYD PLUMBING CO INC,2464 HIGHWAY 29 SOUTH,,CANTONMENT,32533,,FL,PETROLEUM,Petroleum Restoration Program,NWD,NWFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_7318/gis-facility!search,IC-1385,BOYD PLUMBING CO INC,Escambia,LSSI NFA Orders      ,LSSI NFA Order,NA,NA,,10-AUG-18,LSSI,Groundwater,Petroleum (Includes BTEX and MTBE)-Legacy,None,STCM-9047232,BOYD PLUMBING CO INC,ERIC_7318,BOYD PLUMBING CO INC,2177
854,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:33+00,Y,GROUNDWATER USE RESTRICTION,2018/08/02 00:00:00+00,,,,,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:33+00,SWIM,REVIEWED,,,FIESTA-42410,Condenser Products Corp,ERIC_7319,CONDENSER PRODUCTS,2131 BROAD STREET,,BROOKSVILLE,34604,,FL,,,SWD,SWFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_7319/gis-facility!search,IC-1386,CONDENSER PRODUCTS,Hernando,Recorded ICs,Declaration of Restrictive Covenant,3609,1870,,02-AUG-18,Groundwater Use,Groundwater,"Chlorinated Solvents-Legacy, Other Organic Compounds-Legacy",None,FIESTA-42410,Condenser Products Corp,ERIC_7319,CONDENSER PRODUCTS,2179
1161,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:55+00,Y,GROUNDWATER USE RESTRICTION|LAND USE RESTRICTION,2017/09/26 00:00:00+00,, ,,,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:55+00,SWIM,REVIEWED,,,STCM-8504636,SUNSHINE #136,ERIC_7121,SUNSHINE #136,12498 SOUTHWEST 8TH STREET,,MIAMI,33184,,FL,PETROLEUM,Petroleum Restoration Program,SD,SFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_7121/gis-facility!search,IC-1314,SUNSHINE #136,Miami-Dade,Recorded ICs,Interim Restrictive Covenant,30695,520,,26-SEP-17,"Groundwater Use, Land Use","Groundwater, Soil",Petroleum (Includes BTEX and MTBE)-Legacy,None,STCM-8504636,SUNSHINE #136,ERIC_7121,SUNSHINE #136,2184
122,ERIC_INIT_ICR_LOAD,2018/11/29 16:31:43+00,Y,GROUNDWATER USE RESTRICTION|LAND USE RESTRICTION,2017/02/28 00:00:00+00,, ,,,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:31:43+00,SWIM,REVIEWED,,,STCM-8504780,SUNSHINE #131,ERIC_7123,SUNSHINE #131,3000 SOUTHWEST 27TH AVENUE,,MIAMI,33133,,FL,PETROLEUM,Petroleum Restoration Program,SD,SFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_7123/gis-facility!search,IC-1315,SUNSHINE #131,Miami-Dade,Recorded ICs,Interim Restrictive Covenant,30436,3391,,28-FEB-17,"Groundwater Use, Land Use","Groundwater, Soil",Petroleum (Includes BTEX and MTBE)-Legacy,None,STCM-8504780,SUNSHINE #131,ERIC_7123,SUNSHINE #131,2186
421,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:04+00,Y,GROUNDWATER USE RESTRICTION|LAND USE RESTRICTION,2017/02/28 00:00:00+00,, ,,,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:04+00,SWIM,REVIEWED,,,STCM-8504802,SUNSHINE #257,ERIC_7230,SUNSHINE #257,401 SOUTHWEST 8TH STREET,,MIAMI,33130,,FL,PETROLEUM,Petroleum Restoration Program,SD,SFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_7230/gis-facility!search,IC-1316,SUNSHINE #257,Miami-Dade,Recorded ICs,Interim Restrictive Covenant,30436,1629,,28-FEB-17,"Groundwater Use, Land Use","Groundwater, Soil",Petroleum (Includes BTEX and MTBE)-Legacy,None,STCM-8504802,SUNSHINE #257,ERIC_7230,SUNSHINE #257,2188
120,ERIC_INIT_ICR_LOAD,2018/11/29 16:31:43+00,Y,GROUNDWATER USE RESTRICTION|LAND USE RESTRICTION,2017/03/01 00:00:00+00,, ,,,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:31:43+00,SWIM,REVIEWED,,,STCM-8505209,SUNSHINE #210,ERIC_7232,SUNSHINE #210,5343 NORTHWEST 7TH AVENUE,,MIAMI,33127,,FL,PETROLEUM,Petroleum Restoration Program,SED,SFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_7232/gis-facility!search,IC-1317,SUNSHINE #210,Miami-Dade,Recorded ICs,Interim Restrictive Covenant,30438,3035,,01-MAR-17,"Groundwater Use, Land Use","Groundwater, Soil",Petroleum (Includes BTEX and MTBE)-Legacy,None,STCM-8505209,SUNSHINE #210,ERIC_7232,SUNSHINE #210,2190
555,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:13+00,Y,GROUNDWATER USE RESTRICTION|LAND USE RESTRICTION,2017/02/28 00:00:00+00,, ,,,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:13+00,SWIM,REVIEWED,,,STCM-8506206,SUNSHINE #232,ERIC_7112,SUNSHINE #232,7195 WEST 12TH AVENUE,,HIALEAH,33012,,FL,PETROLEUM,Petroleum Restoration Program,SED,SFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_7112/gis-facility!search,IC-1318,SUNSHINE #232,Miami-Dade,Recorded ICs,Interim Restrictive Covenant,30436,1450,,28-FEB-17,"Groundwater Use, Land Use","Groundwater, Soil",Petroleum (Includes BTEX and MTBE)-Legacy,None,STCM-8506206,SUNSHINE #232,ERIC_7112,SUNSHINE #232,2192
1158,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:55+00,Y,GROUNDWATER USE RESTRICTION|LAND USE RESTRICTION,2017/02/28 00:00:00+00,, ,,,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:55+00,SWIM,REVIEWED,,,STCM-8506215,SUNSHINE #59,ERIC_7236,SUNSHINE #30059,5900 SOUTHWEST 8TH STREET,,MIAMI,33144,,FL,PETROLEUM,Petroleum Restoration Program,SED,SFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_7236/gis-facility!search,IC-1319,SUNSHINE #30059,Miami-Dade,Recorded ICs,Interim Restrictive Covenant,30436,2799,,28-FEB-17,"Groundwater Use, Land Use","Groundwater, Soil",Petroleum (Includes BTEX and MTBE)-Legacy,None,STCM-8506215,SUNSHINE #59,ERIC_7236,SUNSHINE #30059,2194
132,ERIC_INIT_ICR_LOAD,2018/11/29 16:31:44+00,Y,LSSI NFA ORDER,2018/08/07 00:00:00+00,,"Limited groundwater (GW) assessment completed under LSSI Program. Minimal on-site contamination levels met LSSI NFA criteria. Do not use GW for drinking water or irrigation. For clarification, contact DEP LSSI Coordinator.",,,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:31:44+00,SWIM,REVIEWED,,,STCM-8502099,SPEEDWAY #6446,ERIC_7321,SPEEDWAY #6446,1600 SOUTH FEDERAL HIGHWAY,,FORT LAUDERDALE,33316,,FL,PETROLEUM,Petroleum Restoration Program,SED,SFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_7321/gis-facility!search,IC-1388,SPEEDWAY #6446,Broward,LSSI NFA Orders      ,LSSI NFA Order,NA,NA,,07-AUG-18,LSSI,Groundwater,PAH-Polycyclic Aromatic Hydrocarbons-Legacy,Impermeable cap,STCM-8502099,SPEEDWAY #6446,ERIC_7321,SPEEDWAY #6446,2196
437,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:05+00,Y,LSSI NFA ORDER,2018/08/13 00:00:00+00,,"Limited groundwater (GW) assessment completed under LSSI Program.  Minimal on-site  contamination levels met LSSI NFA criteria.  Do not use GW for drinking water or irrigation.   For clarification, contact DEP LSSI Coordinator.",,,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:05+00,SWIM,REVIEWED,,,STCM-8512498,A J PETROLEUM LLC #1123,ERIC_7322,A J PETROLEUM LLC #1123,3612 SOUTHEAST 34TH AVENUE,,OKEECHOBEE,34974,,FL,PETROLEUM,Petroleum Restoration Program,SED,SFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_7322/gis-facility!search,IC-1389,A J PETROLEUM LLC #1123,Okeechobee,LSSI NFA Orders      ,LSSI NFA Order,NA,NA,,13-AUG-18,LSSI,Groundwater,Petroleum (Includes BTEX and MTBE)-Legacy,None,STCM-8512498,A J PETROLEUM LLC #1123,ERIC_7322,A J PETROLEUM LLC #1123,2197
1018,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:45+00,Y,DIGGING RESTRICTION|EC MAINTENANCE|GROUNDWATER USE RESTRICTION,2018/04/09 00:00:00+00,,,,,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:45+00,SWIM,REVIEWED,,,STCM-9202658,HYATT REGENCY ORLANDO,ERIC_7324,HYATT REGENCY ORLANDO,9801 INTERNATIONAL DRIVE,,Orlando,32819,,FL,,,CD,SFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_7324/gis-facility!search,IC-1391,HYATT REGENCY ORLANDO,Orange,Recorded ICs,Declaration of Restrictive Covenant,,,,09-APR-18,"Digging, EC Maintenance-Legacy, Groundwater Use","Groundwater, Soil",Petroleum (Includes BTEX and MTBE)-Legacy,Impermeable cap,STCM-9202658,HYATT REGENCY ORLANDO,ERIC_7324,HYATT REGENCY ORLANDO,2200
